1844,2822,5
1575,816,-3
14,38,-5
547,1023,2
591,49,8
715,579,-9
1000,888,-8
136,557,-5
519,625,8
53,1466,4
221,258,-4
839,847,-7
612,1049,5
528,2327,8
1093,535,5
3578,3481,-5
937,1153,2
82,133,-6
711,1067,5
30,521,6
625,540,-8
839,571,5
2883,517,-11
757,3738,-3
2054,2528,-2
691,70,6
948,2581,7
79,616,1
2303,1848,5
258,455,2
624,617,6
2246,2193,5
149,968,1
675,1959,8
3200,1408,-8
720,743,-11
2519,2534,-10
2322,540,9
49,55,-7
43,464,-8
157,2434,3
543,599,3
627,597,-9
2578,540,9
153,3116,-8
987,688,8
538,1487,-8
726,690,-3
710,690,-5
3030,89,7
283,1360,1
2554,555,2
334,681,5
1026,570,4
1705,1712,5
43,1561,-8
195,711,7
2273,1071,8
1516,70,-5
764,690,6
80,49,7
663,676,-2
831,767,4
2709,2370,2
1493,2312,6
409,1311,-3
544,888,8
49,649,5
1043,1264,-8
937,978,3
681,1695,3
1172,520,5
587,715,-5
612,547,9
221,2952,1
1253,675,-7
742,540,5
617,997,-5
2543,3694,-8
1542,43,1
9,3279,9
1712,1611,-5
276,688,3
547,712,-3
944,2799,-6
72,38,-4
543,944,0
43,1563,-10
515,546,-10
690,615,0
305,2736,7
690,705,-6
1195,1162,-7
666,947,-10
451,3273,-6
1311,816,-6
1941,943,-9
1,476,8
690,849,-10
681,43,1
2249,3575,-7
82,721,-8
42,1239,-10
1087,1088,6
718,229,-8
778,752,-2
681,1688,6
3257,3252,2
196,2899,-5
3443,1239,-7
21,2150,-7
178,1765,4
2261,3527,6
1520,814,-3
543,900,-10
1477,43,-11
1481,474,-2
1672,480,-6
1876,2710,1
690,113,-3
2246,1835,-10
2068,1042,-5
124,43,5
1368,620,7
80,2383,4
1495,3368,-8
562,531,0
579,894,-10
1,110,7
3069,894,7
80,732,5
1939,21,-5
609,715,-2
769,43,-11
1442,3249,-5
635,529,-6
1611,682,-2
757,1112,-4
149,96,-6
535,542,1
947,914,-5
3030,948,8
732,8,3
342,267,-11
348,149,-11
564,1262,8
953,540,2
1491,940,-9
2605,769,-7
2931,622,-3
529,2007,-11
1043,1803,1
711,540,7
2447,933,-4
2018,715,-8
535,2200,4
136,1360,9
15,3246,6
587,715,-3
115,1534,-10
2633,616,-9
8,616,3
752,609,1
2587,609,4
3280,2658,-3
531,1251,-8
564,659,-10
1002,731,1
1008,816,-10
612,548,4
564,450,-8
297,271,-3
584,617,4
181,1098,1
1559,3001,4
2342,3076,5
639,3168,-3
1927,72,-11
1,67,6
515,547,6
3394,717,8
807,1510,8
565,617,3
604,45,-8
856,540,-11
1915,1521,-2
1505,3082,4
2088,2525,-6
1668,261,8
46,133,5
571,20,2
716,816,-8
1019,2419,7
3058,3640,-9
939,921,4
690,105,3
1721,1800,-7
3232,2246,9
543,1988,1
3204,2285,3
1887,622,-3
900,543,-2
1576,816,-3
2020,715,0
940,3205,1
1534,1360,3
3398,108,-10
762,133,-11
80,612,7
49,694,-9
2449,637,6
533,139,-6
291,1,-6
1295,989,-6
1250,1439,6
349,2157,-3
611,2338,8
1485,2292,1
2643,8,-3
537,2293,7
1249,1252,6
37,72,7
149,942,-6
685,1442,-11
564,1201,9
1699,1574,5
3076,2342,6
727,2101,1
137,373,-7
986,51,-2
1311,752,-10
963,149,5
1423,1723,2
2525,2061,-9
149,991,-11
565,3242,8
579,1559,-7
18,117,-9
954,519,8
519,1227,-10
716,1311,7
715,626,-11
1708,1611,7
46,767,7
2533,1965,-7
1712,1699,-2
133,43,6
38,1907,-3
261,540,2
1,341,0
1679,2307,-9
837,53,8
688,1818,7
982,3295,8
778,43,5
690,259,1
120,1233,3
588,842,-2
1940,1485,-6
1131,622,-5
714,711,-8
2666,568,-5
1134,1700,-9
533,49,-4
541,1215,-4
2550,3693,-3
1218,2070,9
1184,1034,-10
2240,914,-6
3639,388,-11
788,514,6
1993,3503,1
716,192,4
1442,2609,-8
1485,53,-7
822,135,-6
1062,523,2
688,760,9
195,729,-8
243,711,3
752,1699,8
1485,2202,-10
558,2893,-6
1701,584,-5
1360,624,1
268,635,0
590,133,3
689,714,0
79,743,8
778,2299,-6
43,1543,4
49,678,5
1704,1748,-3
75,701,7
